age,education,marital,country
45, Some-college, Married-civ-spouse, United-States
35, Some-college, Married-civ-spouse, United-States
36, Some-college, Never-married, United-States
43, Bachelors, Married-civ-spouse, United-States
56, HS-grad, Widowed, United-States
42, Bachelors, Married-civ-spouse, United-States
19, Some-college, Never-married, United-States
55, HS-grad, Married-civ-spouse, United-States
42, Masters, Never-married, United-States
26, Assoc-voc, Never-married, United-States
17, 12th, Never-married, United-States
42, Bachelors, Married-civ-spouse, United-States
55, HS-grad, Married-civ-spouse, United-States
32, Some-college, Never-married, United-States
29, 11th, Never-married, Haiti
46, Bachelors, Married-civ-spouse, United-States
29, Bachelors, Married-civ-spouse, United-States
22, Bachelors, Never-married, United-States
58, 10th, Married-civ-spouse, United-States
23, HS-grad, Never-married, United-States
39, HS-grad, Never-married, United-States
27, Assoc-voc, Never-married, United-States
54, HS-grad, Married-civ-spouse, United-States
33, Bachelors, Never-married, United-States
46, HS-grad, Married-civ-spouse, United-States
37, HS-grad, Never-married, United-States
36, HS-grad, Never-married, United-States
59, HS-grad, Married-civ-spouse, United-States
34, HS-grad, Divorced, Portugal
53, Doctorate, Married-civ-spouse, United-States
51, Bachelors, Never-married, United-States
32, 10th, Separated, United-States
31, Some-college, Married-spouse-absent, United-States
22, Some-college, Married-civ-spouse, Germany
47, Bachelors, Divorced, United-States
32, HS-grad, Never-married, United-States
26, Some-college, Never-married, United-States
37, 5th-6th, Separated, Guatemala
31, HS-grad, Divorced, United-States
37, Assoc-voc, Married-civ-spouse, United-States
55, HS-grad, Never-married, United-States
23, Assoc-voc, Divorced, United-States
36, Some-college, Divorced, United-States
34, Masters, Married-civ-spouse,
43, Bachelors, Married-civ-spouse, United-States
54, Some-college, Never-married, United-States
43, Some-college, Married-civ-spouse,
28, Assoc-voc, Never-married, United-States
40, Assoc-voc, Married-civ-spouse, United-States
41, Some-college, Married-civ-spouse, United-States
40, Bachelors, Never-married, United-States
42, Some-college, Divorced, United-States
61, HS-grad, Married-civ-spouse, United-States
18, 12th, Never-married, United-States
59, HS-grad, Married-civ-spouse, United-States
21, HS-grad, Never-married, United-States
48, Assoc-voc, Married-civ-spouse, United-States
41, Bachelors, Married-civ-spouse, United-States
18, Some-college, Never-married, United-States
23, HS-grad, Never-married, United-States
60, HS-grad, Married-civ-spouse, United-States
22, Some-college, Never-married, United-States
61, HS-grad, Married-civ-spouse, United-States
25, HS-grad, Never-married, United-States
46, Masters, Never-married, United-States
43, Bachelors, Married-civ-spouse, England
43, Assoc-acdm, Divorced, United-States
24, HS-grad, Never-married, United-States
68, 11th, Never-married, United-States
31, HS-grad, Divorced, United-States
17, 11th, Never-married, United-States
32, HS-grad, Married-civ-spouse, United-States
50, Masters, Married-spouse-absent, United-States
33, Bachelors, Married-civ-spouse, United-States
64, Bachelors, Married-civ-spouse, United-States
20, HS-grad, Never-married, United-States
30, HS-grad, Separated, United-States
22, Some-college, Never-married, United-States
43, Some-college, Divorced, United-States
22, Some-college, Never-married, United-States
17, 10th, Never-married, United-States
47, HS-grad, Married-civ-spouse, Italy
41, Assoc-voc, Never-married, United-States
56, Some-college, Married-civ-spouse, United-States
64, HS-grad, Married-civ-spouse, United-States
47, HS-grad, Married-civ-spouse, United-States
48, Assoc-voc, Never-married, United-States
31, Masters, Never-married, United-States
29, Assoc-voc, Never-married, United-States
30, HS-grad, Widowed, United-States
32, HS-grad, Married-civ-spouse, United-States
57, HS-grad, Widowed, United-States
62, HS-grad, Widowed, United-States
39, HS-grad, Separated, United-States
43, Some-college, Never-married, United-States
24, Bachelors, Never-married, United-States
42, 11th, Married-civ-spouse, United-States
53, Some-college, Married-civ-spouse, United-States
26, Some-college, Never-married, United-States
73, HS-grad, Married-civ-spouse, United-States
72, 11th, Widowed, United-States
55, HS-grad, Married-civ-spouse, United-States
25, HS-grad, Divorced, United-States
41, Bachelors, Divorced, United-States
24, Bachelors, Never-married, United-States
63, HS-grad, Widowed, United-States
17, 11th, Never-married, United-States
35, Some-college, Married-civ-spouse, United-States
51, Some-college, Married-civ-spouse, United-States
62, Bachelors, Widowed, United-States
55, HS-grad, Married-civ-spouse, United-States
43, Some-college, Divorced, United-States
40, HS-grad, Divorced, United-States
37, Bachelors, Married-civ-spouse, United-States
39, Bachelors, Married-civ-spouse, United-States
31, HS-grad, Never-married, United-States
61, Masters, Widowed, United-States
26, Assoc-voc, Divorced, United-States
46, HS-grad, Married-civ-spouse, United-States
26, Bachelors, Never-married, United-States
48, Doctorate, Divorced, United-States
34, HS-grad, Never-married, United-States
34, HS-grad, Never-married, United-States
59, HS-grad, Married-civ-spouse, United-States
34, Bachelors, Never-married, United-States
49, Bachelors, Never-married, United-States
18, 11th, Never-married, United-States
43, HS-grad, Married-civ-spouse, Mexico
48, 11th, Married-civ-spouse, United-States
28, Some-college, Married-civ-spouse, United-States
33, HS-grad, Married-civ-spouse, United-States
24, Some-college, Never-married, United-States
21, 10th, Never-married, United-States
17, 11th, Never-married, United-States
39, Some-college, Married-civ-spouse, United-States
29, Bachelors, Separated, United-States
44, Bachelors, Married-civ-spouse, United-States
24, Some-college, Never-married, United-States
71, Masters, Married-civ-spouse, United-States
51, Bachelors, Married-civ-spouse, China
55, 5th-6th, Divorced, United-States
41, Bachelors, Married-civ-spouse, United-States
23, HS-grad, Never-married, United-States
38, Assoc-voc, Divorced, United-States
39, HS-grad, Married-civ-spouse, United-States
19, HS-grad, Never-married, United-States
49, 9th, Divorced, United-States
32, Bachelors, Married-civ-spouse, Philippines
27, HS-grad, Married-civ-spouse, United-States
38, Bachelors, Married-civ-spouse, United-States
33, Some-college, Married-civ-spouse, United-States
63, Some-college, Married-civ-spouse, United-States
23, Bachelors, Never-married, United-States
33, Some-college, Married-civ-spouse,
54, HS-grad, Married-civ-spouse, United-States
29, Assoc-voc, Divorced, United-States
48, Some-college, Divorced, United-States
35, Bachelors, Never-married, United-States
28, Assoc-voc, Married-civ-spouse, India
37, Bachelors, Married-civ-spouse, United-States
42, Prof-school, Married-civ-spouse, United-States
40, Masters, Married-civ-spouse, United-States
47, Some-college, Divorced, United-States
22, Bachelors, Never-married, United-States
30, Bachelors, Married-civ-spouse, United-States
28, HS-grad, Married-civ-spouse, United-States
63, 7th-8th, Married-civ-spouse, United-States
51, 9th, Married-civ-spouse, United-States
22, HS-grad, Never-married, United-States
27, Assoc-acdm, Married-civ-spouse, United-States
35, HS-grad, Never-married, United-States
46, HS-grad, Divorced, United-States
37, Some-college, Divorced, United-States
24, Bachelors, Never-married, United-States
37, HS-grad, Divorced, United-States
53, Some-college, Married-civ-spouse, United-States
27, HS-grad, Never-married, United-States
38, Some-college, Divorced, United-States
53, 10th, Married-civ-spouse, United-States
34, Some-college, Never-married, United-States
23, HS-grad, Never-married, United-States
39, Bachelors, Married-civ-spouse, United-States
43, Masters, Married-civ-spouse, South
67, HS-grad, Married-civ-spouse, United-States
81, HS-grad, Married-civ-spouse, United-States
21, Some-college, Never-married, United-States
23, Some-college, Never-married, United-States
25, Some-college, Never-married, United-States
42, 5th-6th, Married-civ-spouse, Mexico
38, Some-college, Married-civ-spouse, United-States
64, HS-grad, Married-civ-spouse, United-States
32, HS-grad, Married-civ-spouse, United-States
37, HS-grad, Married-civ-spouse, United-States
51, Masters, Married-civ-spouse, United-States
22, Some-college, Never-married, United-States
33, 1st-4th, Married-spouse-absent, Guatemala
42, HS-grad, Divorced, United-States
19, Some-college, Never-married, United-States
51, Preschool, Married-civ-spouse, United-States
23, HS-grad, Married-civ-spouse, Mexico
37, 11th, Married-civ-spouse, United-States
37, HS-grad, Married-civ-spouse, United-States
47, Masters, Never-married, United-States
41, Prof-school, Married-civ-spouse, United-States
33, HS-grad, Married-civ-spouse, United-States
31, Bachelors, Never-married, United-States
31, Assoc-acdm, Divorced, United-States
35, HS-grad, Married-civ-spouse, United-States
38, HS-grad, Married-civ-spouse, United-States
18, HS-grad, Never-married, United-States
20, HS-grad, Married-civ-spouse, United-States
54, Some-college, Divorced, United-States
40, Some-college, Divorced, United-States
36, Bachelors, Married-civ-spouse, United-States
43, Some-college, Divorced, United-States
44, Some-college, Divorced, United-States
44, HS-grad, Married-civ-spouse, United-States
43, Masters, Married-civ-spouse, United-States
51, 7th-8th, Widowed, United-States
18, HS-grad, Never-married, United-States
51, Some-college, Married-civ-spouse, United-States
41, 10th, Married-civ-spouse,
44, Some-college, Married-civ-spouse, United-States
33, 10th, Divorced, United-States
33, Bachelors, Married-civ-spouse, United-States
42, Assoc-acdm, Married-civ-spouse, United-States
25, Some-college, Married-civ-spouse, United-States
32, HS-grad, Divorced, United-States
32, Bachelors, Married-civ-spouse, Mexico
36, 10th, Divorced, United-States
28, HS-grad, Married-civ-spouse, United-States
20, HS-grad, Never-married, United-States
35, Some-college, Married-civ-spouse, United-States
55, HS-grad, Married-civ-spouse, United-States
48, Bachelors, Married-civ-spouse, India
36, Assoc-voc, Widowed, United-States
34, HS-grad, Married-civ-spouse, United-States
28, Bachelors, Never-married, United-States
67, Bachelors, Widowed, United-States
37, HS-grad, Married-civ-spouse, United-States
44, HS-grad, Never-married, United-States
25, Some-college, Never-married, United-States
21, Some-college, Never-married, United-States
40, Masters, Married-civ-spouse, United-States
78, HS-grad, Widowed, United-States
34, HS-grad, Divorced, United-States
49, HS-grad, Never-married, United-States
22, Assoc-acdm, Never-married, United-States
23, HS-grad, Never-married, United-States
60, HS-grad, Never-married, United-States
45, HS-grad, Widowed, United-States
63, Assoc-voc, Divorced, United-States
41, HS-grad, Never-married, United-States
47, HS-grad, Divorced, United-States
44, HS-grad, Divorced, United-States
51, Some-college, Widowed, United-States
46, Bachelors, Never-married, United-States
41, Assoc-voc, Married-civ-spouse, United-States
50, HS-grad, Married-civ-spouse, United-States
47, HS-grad, Married-civ-spouse, United-States
35, HS-grad, Never-married, United-States
56, HS-grad, Married-civ-spouse, United-States
45, Masters, Divorced, United-States
48, Bachelors, Divorced, United-States
40, Some-college, Married-civ-spouse, United-States
39, Bachelors, Married-civ-spouse, United-States
20, Some-college, Never-married, United-States
50, Doctorate, Married-civ-spouse, United-States
38, HS-grad, Married-civ-spouse, United-States
23, Bachelors, Never-married, United-States
31, HS-grad, Never-married, United-States
58, Bachelors, Married-civ-spouse, United-States
66, HS-grad, Separated, United-States
39, HS-grad, Married-civ-spouse, United-States
54, HS-grad, Married-civ-spouse, United-States
26, Some-college, Married-civ-spouse, Germany
51, HS-grad, Divorced, United-States
34, Assoc-voc, Never-married, United-States
50, HS-grad, Married-civ-spouse, United-States
42, Some-college, Married-civ-spouse, United-States
38, Masters, Married-civ-spouse, United-States
48, 7th-8th, Married-civ-spouse, United-States
33, Assoc-voc, Married-civ-spouse, United-States
51, HS-grad, Widowed, United-States
22, HS-grad, Divorced, United-States
19, HS-grad, Never-married, United-States
41, Some-college, Never-married, Japan
